order_id,product_id,quantity,unit_price,discount_percentage,discount_amount,gross_sales,tax_amount,shipping_cost,net_sales,product_cost,profit
ORD-323108,PROD-000734,3,123.41,0.1422043966111092,52.65,370.23,22.23,5.5,345.31,219.99,119.82
ORD-806349,PROD-000348,1,319.43,0.0094828598919263,3.03,319.43,60.12,2.4000000000000004,378.92,137.26,239.26
ORD-235480,PROD-000527,1,52.5,0.1432483329114474,7.52,52.5,3.15,0.8999999999999999,49.03,21.49,26.64
ORD-616225,PROD-000412,3,39.79,0.1382633910489846,16.5,119.37,7.2,14.71,124.78,65.13,44.94
ORD-296568,PROD-000960,3,244.45,0.2148294151442484,157.55,733.35,74.85,14.3,664.95,423.39,227.26
ORD-970593,PROD-000128,1,587.72,0.1151317635963935,67.67,587.72,26.0,4.63,550.68,327.5,218.55
ORD-124558,PROD-000679,1,372.95,0.0997136836437693,37.19,372.95,23.5,5.91,365.17,188.28,170.98
ORD-324548,PROD-000724,2,107.65,0.3248343271110045,69.94,215.3,18.9,4.0,168.26,112.3,51.96
ORD-726328,PROD-000051,3,1380.75,0.0,0.0,4142.25,289.96,23.47,4455.68,2269.59,2162.62
ORD-199067,PROD-000492,5,38.29,0.2136892759902178,40.91,191.45,10.54,24.04,185.12,69.95,91.13
ORD-881742,PROD-000575,3,71.11,0.1915730141601245,40.87,213.33,32.77,5.03,210.26,69.39,135.84
ORD-558609,PROD-001097,2,271.51,0.1758439645643694,95.49,543.02,31.33,5.59,484.45,190.52,288.34
ORD-388297,PROD-000869,1,10.03,0.0,0.0,10.03,0.7,14.72,25.45,4.29,6.44
ORD-199037,PROD-001143,2,173.38,0.2543649294776616,88.2,346.76,51.71,9.04,319.31,158.18,152.09
ORD-607628,PROD-000821,4,248.52,0.0619876931010517,61.62,994.08,65.27,14.84,1012.57,517.0,480.73
ORD-633054,PROD-000357,2,151.53,0.2514623231292781,76.21,303.06,15.88,2.9400000000000004,245.67,127.84,114.89
ORD-658792,PROD-000954,3,216.46,0.1363656632414009,88.55,649.38,39.26,15.43,615.52,428.61,171.48
ORD-937269,PROD-000397,1,167.96,0.0047894362077281,0.8,167.96,11.7,15.35,194.21,94.47,84.39
ORD-775991,PROD-000322,1,164.88,0.0,0.0,164.88,11.54,3.91,180.33,69.61,106.81
ORD-331418,PROD-000775,2,188.25,0.1251325000769551,47.11,376.5,32.94,9.07,371.4,160.9,201.43
ORD-384142,PROD-001015,2,157.64,0.6,189.17,315.28,8.83,12.43,147.37,164.28,-29.34
ORD-546208,PROD-000241,1,141.37,0.0523743237567475,7.4,141.37,25.45,2.46,161.88,48.82,110.6
ORD-295582,PROD-000637,3,209.62,0.19559694915781,123.0,628.86,50.59,8.74,565.19,279.63,276.82
ORD-565144,PROD-001118,2,133.21,0.165147521866711,44.0,266.42,15.57,14.63,252.62,140.4,97.59
ORD-228435,PROD-000156,2,362.41,0.1947429181563296,141.15,724.82,40.86,0.98,625.51,341.7,282.83
ORD-459603,PROD-000372,3,221.74,0.6,399.13,665.22,18.63,11.96,296.68,331.44,-46.72
ORD-932319,PROD-000830,3,217.25,0.0637990708873731,41.58,651.75,30.51,20.19,660.87,291.45,349.23
ORD-962298,PROD-000934,2,78.69,0.2776196729877718,43.69,157.38,7.96,2.8600000000000003,124.51,84.64,37.01
ORD-317852,PROD-000804,2,118.96,0.4050903767185199,96.38,237.92,9.91,15.06,166.51,112.32,39.13
ORD-318592,PROD-001169,2,270.24,0.1651895420643877,89.28,540.48,90.24,1.6100000000000003,543.05,246.28,295.16
ORD-871201,PROD-000289,1,66.11,0.0826037765964062,5.46,66.11,4.25,23.86,88.76,29.08,35.82
ORD-582756,PROD-000354,2,256.59,0.0,0.0,513.18,102.64,3.05,618.87,291.7,324.12
ORD-602045,PROD-000388,4,86.21,0.1702885871375219,58.72,344.84,20.03,0.81,306.96,155.36,150.79
ORD-258593,PROD-000457,2,110.35,0.0307105263862881,6.78,220.7,14.97,20.62,249.51,92.98,135.91
ORD-207104,PROD-000552,1,35.21,0.2022850741274381,7.12,35.21,5.34,2.46,35.89,11.18,22.25
ORD-964748,PROD-000197,2,55.85,0.0,0.0,111.7,7.82,0.7200000000000002,120.24,38.6,80.92
ORD-851066,PROD-001061,1,15.49,0.0,0.0,15.49,2.94,12.82,31.25,4.99,13.44
ORD-235061,PROD-001142,1,21.29,0.1131421019736434,2.41,21.29,3.4,0.0,22.28,10.84,11.44
ORD-159044,PROD-000189,2,118.16,0.1893359172656562,44.74,236.32,24.91,7.26,223.75,112.72,103.77
ORD-891310,PROD-000405,2,102.72,0.0997167022441184,20.49,205.44,12.95,3.04,200.94,120.88,77.02
ORD-590245,PROD-000641,2,423.46,0.1228085874048087,104.01,846.92,52.0,5.85,800.76,339.58,455.33
ORD-989834,PROD-000607,1,130.56,0.1931423820917149,25.22,130.56,18.96,3.53,127.83,51.63,72.67
ORD-151894,PROD-000498,2,36.13,0.0101088884215496,0.73,72.26,5.01,2.79,79.33,24.96,51.58
ORD-535837,PROD-000206,1,277.84,0.2428527246289412,67.47,277.84,10.52,20.3,241.19,88.44,132.45
ORD-148078,PROD-000671,1,39.5,0.0,0.0,39.5,2.76,3.18,45.44,16.54,25.72
ORD-533837,PROD-000734,3,123.41,0.3059733194460095,113.28,370.23,51.39,12.7,321.04,219.99,88.35
ORD-411403,PROD-000196,1,87.24,0.1685561032486471,14.7,87.24,7.25,6.449999999999999,86.24,28.16,51.63
ORD-544516,PROD-000258,1,128.5,0.0,0.0,128.5,25.7,1.7800000000000002,155.98,42.65,111.55
ORD-836121,PROD-000383,2,403.78,0.1366848466893453,110.38,807.56,69.72,8.93,775.83,442.16,324.74
ORD-556788,PROD-000676,1,170.89,0.1137323214700575,19.44,170.89,10.6,5.5,167.55,105.82,56.23
ORD-743171,PROD-000965,5,782.57,0.2873476158429747,1124.35,3912.85,557.7,1.84,3348.04,2333.6,1012.6
ORD-444790,PROD-001026,2,87.28,0.0948221964341038,16.55,174.56,11.06,11.55,180.62,84.96,84.11
ORD-275829,PROD-000616,1,59.53,0.1993825022045005,11.87,59.53,3.34,5.81,56.81,19.67,31.33
ORD-249697,PROD-001040,2,6.31,0.1318070085471641,1.66,12.62,0.77,14.65,26.38,3.94,7.79
ORD-111945,PROD-000396,3,470.18,0.1868369438723428,263.54,1410.54,80.29,15.22,1242.51,784.77,442.52
ORD-613007,PROD-000048,5,527.32,0.3302920538174466,870.85,2636.6,317.83,4.16,2087.74,1580.5,503.08
ORD-165019,PROD-000288,1,73.46,0.0,0.0,73.46,5.14,5.8,84.4,31.67,46.93
ORD-363448,PROD-000916,4,276.74,0.1524965957848854,168.81,1106.96,93.82,9.47,1041.44,524.12,507.85
ORD-363655,PROD-000883,2,335.53,0.0687890152704768,46.16,671.06,81.24,1.4400000000000004,707.58,302.06,404.08
ORD-140377,PROD-000425,1,395.43,0.2195218489582155,86.81,395.43,58.64,1.5499999999999998,368.81,143.1,224.16
ORD-707376,PROD-000194,2,92.31,0.3683246017568163,68.0,184.62,8.16,14.74,139.52,80.82,43.96
ORD-466435,PROD-001035,3,91.88,0.1384884685991572,38.17,275.64,47.49,17.07,302.03,98.82,186.14
ORD-925564,PROD-000753,1,162.47,0.007361880218418,1.2,162.47,32.25,0.0,193.52,74.35,119.17
ORD-859073,PROD-000891,2,231.02,0.3224094467695635,148.97,462.04,62.61,12.29,387.97,193.38,182.3
ORD-618979,PROD-000079,2,236.67,0.0,0.0,473.34,33.13,15.39,521.86,274.82,231.65
ORD-450810,PROD-000064,1,514.41,0.0380906220842253,19.59,514.41,94.02,17.13,605.97,266.78,322.06
ORD-547155,PROD-000411,4,449.7,0.4997326796411805,898.92,1798.8,170.98,9.18,1080.04,753.68,317.18
ORD-601299,PROD-000002,1,978.26,0.0067566159797133,6.61,978.26,68.02,3.16,1042.83,519.66,520.01
ORD-858247,PROD-000210,3,229.29,0.1677237199942693,115.37,687.87,40.08,5.5,618.08,213.93,398.65
ORD-527472,PROD-000681,3,513.36,0.1099081139009085,169.27,1540.08,95.96,3.95,1470.72,875.34,591.43
ORD-452080,PROD-000777,3,196.37,0.2544971323756601,149.93,589.11,30.74,3.27,473.19,213.72,256.2
ORD-598682,PROD-001004,2,99.24,0.0,0.0,198.48,25.8,7.32,231.6,112.08,112.2
ORD-901482,PROD-000755,1,269.37,0.0085266548885422,2.3,269.37,18.69,6.11,291.87,124.14,161.62
ORD-654715,PROD-000052,4,836.29,0.3382888286024009,1131.63,3345.16,110.68,4.53,2328.74,2332.0,-7.79
ORD-531398,PROD-001065,2,95.52,0.0467807023638814,8.94,191.04,12.75,4.07,198.92,63.36,131.49
ORD-262620,PROD-000444,3,261.64,0.303336188134592,238.09,784.92,71.09,1.6100000000000003,619.53,405.51,212.41
ORD-200797,PROD-000431,4,213.54,0.3159967993395326,269.91,854.16,105.16,0.0,689.41,332.96,356.45
ORD-571080,PROD-001010,2,659.65,0.1077426737793811,142.14,1319.3,117.72,22.73,1317.61,793.48,501.4
ORD-529795,PROD-000762,2,28.01,0.1645365723827272,9.22,56.02,3.28,6.26,56.34,21.56,28.52
ORD-671632,PROD-000060,3,702.76,0.0,0.0,2108.28,147.58,3.59,2259.45,1449.12,806.74
ORD-919807,PROD-000705,1,126.85,0.0058456194221361,0.74,126.85,8.83,6.31,141.25,84.76,50.18
ORD-778751,PROD-000632,2,52.75,0.182559429201995,19.26,105.5,6.04,5.71,97.99,46.3,45.98
ORD-756611,PROD-001015,1,157.64,0.0,0.0,157.64,11.03,5.97,174.64,82.14,86.53
ORD-272337,PROD-001130,3,171.63,0.2959834235742004,152.4,514.89,65.25,3.81,431.55,159.48,268.26
ORD-235327,PROD-000829,5,121.04,0.0838615985490291,50.75,605.2,105.35,9.27,669.07,330.0,329.8
ORD-503699,PROD-000682,1,86.57,0.0,0.0,86.57,6.06,3.23,95.86,56.97,35.66
ORD-803603,PROD-000923,1,192.44,0.0,0.0,192.44,9.62,31.94,234.0,71.7,130.36
ORD-351139,PROD-000165,5,97.67,0.2372707634674055,115.87,488.35,74.5,16.8,463.78,174.05,272.93
ORD-336808,PROD-000004,2,1120.49,0.0,0.0,2240.98,156.87,6.02,2403.87,1129.72,1268.13
ORD-774696,PROD-000151,1,644.0,0.1285687676789943,82.8,644.0,106.63,4.94,672.77,347.5,320.33
ORD-513879,PROD-000055,1,1023.59,0.0,0.0,1023.59,71.65,3.51,1098.75,621.48,473.76
ORD-286403,PROD-000149,1,668.96,0.1706237715517372,114.14,668.96,38.84,15.34,609.0,426.0,167.66
ORD-676614,PROD-001087,1,42.23,0.0311383530445137,1.31,42.23,2.86,2.59,46.37,20.01,23.77
ORD-534674,PROD-001055,4,33.6,0.2902831787920797,39.01,134.4,6.68,5.75,107.82,50.48,51.59
ORD-729690,PROD-000669,1,177.73,0.0,0.0,177.73,8.89,16.62,203.24,111.58,75.04
ORD-418736,PROD-000992,2,747.72,0.0456640204848016,68.29,1495.44,99.9,5.5,1532.55,770.6,756.45
ORD-880232,PROD-001115,4,193.39,0.1375629684041222,106.41,773.56,46.7,6.4,720.25,262.32,451.53
ORD-836425,PROD-000049,2,570.29,0.209423914617912,238.86,1140.58,171.33,2.17,1075.22,578.7,494.35
ORD-495979,PROD-000170,2,250.31,0.0421260028377992,21.09,500.62,62.34,3.61,545.48,292.84,249.03
ORD-776047,PROD-001161,2,54.57,0.1027274514422526,11.21,109.14,6.86,6.29,111.08,48.36,56.43
ORD-115204,PROD-000127,1,670.13,0.0154907244179986,10.38,670.13,131.95,4.86,796.56,315.27,476.43
ORD-802564,PROD-000046,1,620.16,0.0,0.0,620.16,80.62,25.04,725.82,374.43,326.35
ORD-835378,PROD-000030,1,1028.82,0.162080857280053,166.75,1028.82,60.34,6.22,928.63,696.97,225.44
ORD-416240,PROD-000792,1,137.53,0.0889706893528259,12.24,137.53,8.77,15.07,149.13,71.27,62.79
ORD-944039,PROD-000566,1,27.61,0.0268550337397492,0.74,27.61,5.37,12.6,44.84,8.46,23.78
ORD-869702,PROD-000277,2,113.25,0.1508807301961495,34.17,226.5,34.62,4.44,231.39,93.56,133.39
ORD-307369,PROD-000583,1,18.55,0.0388195464633933,0.72,18.55,1.25,6.31,25.39,6.77,12.31
ORD-369277,PROD-000510,1,31.51,0.0340503639534557,1.07,31.51,2.13,2.7300000000000004,35.3,14.51,18.06
ORD-316473,PROD-000662,2,300.12,0.0135044578090907,8.11,600.24,118.43,20.37,730.93,264.14,446.42
ORD-464342,PROD-000208,1,78.62,0.0445265478354959,3.5,78.62,13.52,1.0300000000000002,89.67,32.32,56.32
ORD-627749,PROD-000120,1,510.04,0.193024908646965,98.45,510.04,82.32,12.84,506.75,323.9,170.01
ORD-963309,PROD-000299,2,103.53,0.268952467902124,55.69,207.06,10.6,5.57,167.54,72.72,89.25
ORD-671797,PROD-001017,2,427.73,0.3834040388472183,327.99,855.46,105.49,12.11,645.07,410.0,222.96
ORD-200858,PROD-000323,1,291.83,0.0,0.0,291.83,55.45,5.18,352.46,123.82,223.46
ORD-591152,PROD-000832,3,102.77,0.415721534045651,128.17,308.31,34.23,1.6900000000000004,216.06,131.91,82.46
ORD-242553,PROD-000253,1,96.81,0.0,0.0,96.81,19.36,5.23,121.4,41.95,74.22
ORD-967080,PROD-001058,1,29.72,0.0062941925327135,0.19,29.72,2.07,4.05,35.65,8.62,22.98
ORD-944802,PROD-000132,2,643.49,0.0356219981387115,45.84,1286.98,86.88,12.37,1340.39,624.44,703.58
ORD-160873,PROD-000047,1,672.72,0.1466877610759616,98.68,672.72,114.81,9.52,698.37,467.11,221.74
ORD-503881,PROD-000800,1,16.11,0.0,0.0,16.11,1.13,3.69,20.93,7.43,9.81
ORD-550585,PROD-000383,1,403.78,0.1470568023480416,59.38,403.78,24.11,3.42,371.93,221.08,147.43
ORD-122955,PROD-001035,2,91.88,0.1139283655795096,20.94,183.76,32.56,9.17,204.55,65.88,129.5
ORD-150791,PROD-000348,3,319.43,0.1122575134953977,107.58,958.29,59.55,15.13,925.39,411.78,498.48
ORD-756016,PROD-000115,1,221.24,0.1229464522678635,27.2,221.24,13.58,2.8600000000000003,210.48,112.49,95.13
ORD-464224,PROD-000753,1,162.47,0.0262528997983867,4.27,162.47,30.06,5.1,193.36,74.35,113.91
ORD-768239,PROD-000814,5,46.99,0.4429913591467674,104.08,234.95,26.17,9.38,166.42,103.0,54.04
ORD-985035,PROD-000176,2,151.23,0.3654443874366803,110.53,302.46,13.44,6.28,211.65,128.38,76.99
ORD-459391,PROD-000588,2,171.21,0.1763183641991185,60.37,342.42,19.74,6.42,308.21,111.12,190.67
ORD-154686,PROD-000944,1,24.77,0.0,0.0,24.77,1.73,6.45,32.95,11.0,15.5
ORD-318782,PROD-000696,2,308.73,0.1860427337097251,114.87,617.46,35.18,2.9000000000000004,540.67,266.52,271.25
ORD-832702,PROD-000639,1,280.19,0.0537154500499201,15.05,280.19,18.56,5.94,289.64,172.77,110.93
ORD-398261,PROD-000283,3,21.95,0.0762018574737749,5.02,65.85,12.17,4.94,77.94,36.18,36.82
ORD-937125,PROD-000626,1,115.31,0.0120146495711424,1.39,115.31,7.97,2.68,124.57,51.61,70.28
ORD-279186,PROD-001096,1,31.95,0.0885641593383864,2.83,31.95,2.04,6.2,37.36,12.68,18.48
ORD-427955,PROD-000156,3,362.41,0.1459731793537377,158.71,1087.23,120.71,6.56,1055.79,512.55,536.68
ORD-346962,PROD-000500,1,42.44,0.0136042239918272,0.58,42.44,8.37,2.72,52.95,15.96,34.27
ORD-277607,PROD-000688,1,317.25,0.0875833302350111,27.79,317.25,20.26,15.3,325.02,203.65,106.07
ORD-624579,PROD-000596,3,180.6,0.0564848663610429,30.6,541.8,35.78,5.78,552.76,248.79,298.19
ORD-109368,PROD-000125,1,166.11,0.1327252278752716,22.05,166.11,27.37,0.0,171.43,94.81,76.62
ORD-351293,PROD-000134,3,628.18,0.1982909655384798,373.69,1884.54,287.06,5.02,1802.93,802.41,995.5
ORD-243764,PROD-000432,4,352.5,0.0,0.0,1410.0,267.9,12.47,1690.37,832.16,845.74
ORD-100564,PROD-000172,2,262.5,0.0974447348533998,51.16,525.0,94.77,5.04,573.65,164.62,403.99
ORD-483237,PROD-000057,2,253.01,0.0084318517908767,4.27,506.02,25.09,7.68,534.52,312.82,214.02
ORD-924533,PROD-000972,4,968.5,0.0,0.0,3874.0,736.06,8.99,4619.05,1810.28,2799.78
ORD-938610,PROD-000627,3,70.05,0.4040223944518601,84.91,210.15,8.77,3.04,137.05,92.73,41.28
ORD-583163,PROD-000969,1,546.38,0.0479577226195707,26.2,546.38,36.41,3.24,559.83,227.51,329.08
ORD-651499,PROD-000922,1,164.97,0.0518579095103809,8.55,164.97,10.95,5.53,172.9,56.14,111.23
ORD-344520,PROD-000627,1,70.05,0.0525466051353849,3.68,70.05,4.65,5.95,76.97,30.91,40.11
ORD-376688,PROD-000918,3,240.83,0.0031225571982973,2.26,722.49,50.42,0.92,771.57,273.09,497.56
ORD-339249,PROD-000344,1,334.13,0.1392205911264206,46.52,334.13,20.13,6.27,314.01,120.04,187.7
ORD-199904,PROD-001037,1,61.0,0.0,0.0,61.0,11.59,4.88,77.47,24.6,47.99
ORD-531467,PROD-000083,1,399.73,0.0561368527905428,22.44,399.73,26.41,14.72,418.42,256.49,147.21
ORD-530790,PROD-000579,3,39.18,0.1602690670210257,18.84,117.54,4.94,7.51,111.15,61.32,42.32
ORD-396285,PROD-000730,1,233.33,0.0117709519335316,2.75,233.33,43.81,5.32,279.71,127.66,146.73
ORD-369210,PROD-000136,4,726.87,0.1896373415789127,551.37,2907.48,164.93,2.52,2523.56,1445.88,1075.16
ORD-229249,PROD-000757,1,82.67,0.1479096987874412,12.23,82.67,4.93,15.15,90.52,39.52,35.85
ORD-389443,PROD-000176,3,151.23,0.2936129471116276,133.21,453.69,16.02,5.199999999999999,341.7,192.57,143.93
ORD-837826,PROD-000833,1,148.55,0.2404334260000993,35.72,148.55,7.9,3.4000000000000004,124.13,76.71,44.02
ORD-204965,PROD-000966,3,882.09,0.2288621022906699,605.63,2646.27,142.84,5.62,2189.1,1486.47,697.01
ORD-825003,PROD-000997,3,732.53,0.1759288560719264,386.62,2197.59,126.77,3.76,1941.5,1447.77,489.97
ORD-187171,PROD-001080,1,96.19,0.0,0.0,96.19,6.73,11.77,114.69,38.87,64.05
ORD-525712,PROD-000758,1,124.59,0.0652680071440548,8.13,124.59,23.29,19.8,159.55,58.8,80.95
ORD-961672,PROD-000123,2,772.83,0.3279831280899084,506.95,1545.66,72.71,14.88,1126.3,968.1,143.32
ORD-639153,PROD-000821,3,248.52,0.2587894999966192,192.94,745.56,38.68,3.1900000000000004,594.49,387.75,203.55
ORD-922796,PROD-000826,4,218.79,0.1086281848809124,95.07,875.16,54.61,3.74,838.44,291.12,543.58
ORD-940376,PROD-000585,5,17.24,0.203638070547784,17.55,86.2,13.73,0.0,82.38,31.05,51.33
ORD-217261,PROD-000946,1,323.04,0.1929331360634781,62.33,323.04,18.25,2.93,281.89,193.17,85.79
ORD-300182,PROD-000710,4,116.25,0.2295493998668859,106.74,465.0,25.08,3.15,386.49,309.04,74.3
ORD-553206,PROD-000942,4,89.4,0.0,0.0,357.6,46.49,17.02,421.11,141.8,262.29
ORD-930979,PROD-000629,1,44.61,0.1013893074909464,4.52,44.61,2.81,24.35,67.25,18.53,24.37
ORD-614533,PROD-000999,2,175.13,0.1373474559371651,48.11,350.26,57.41,12.3,371.86,231.02,128.54
ORD-797263,PROD-000629,3,44.61,0.4289398265436205,57.41,133.83,5.35,4.07,85.84,55.59,26.18
ORD-680920,PROD-000832,1,102.77,0.068632729937422,7.05,102.77,6.7,2.88,105.3,43.97,58.45
ORD-867988,PROD-000587,2,35.3,0.1402398723453894,9.9,70.6,4.25,15.22,80.17,30.86,34.09
ORD-216554,PROD-000940,3,19.05,0.3065296946408974,17.52,57.15,2.77,3.04,45.44,17.31,25.09
ORD-259322,PROD-000156,1,362.41,0.1188813553123479,43.08,362.41,22.35,2.67,344.35,170.85,170.83
ORD-323903,PROD-001004,2,99.24,0.1051459305923928,20.87,198.48,12.43,2.87,192.91,112.08,77.96
ORD-930456,PROD-000856,1,80.87,0.1630682310911909,13.19,80.87,12.86,12.04,92.58,28.96,51.58
ORD-515719,PROD-000482,3,41.06,0.0009159054651293,0.11,123.18,8.61,24.45,156.13,58.35,73.33
ORD-416887,PROD-001015,2,157.64,0.0,0.0,315.28,22.07,12.11,349.46,164.28,173.07
ORD-408617,PROD-000687,3,397.56,0.094799379130096,113.07,1192.68,75.57,3.31,1158.49,672.24,482.94
ORD-189216,PROD-000898,4,214.37,0.2757799631713197,236.48,857.48,43.47,12.42,676.89,259.8,404.67
ORD-784665,PROD-000125,5,166.11,0.2731921264880823,226.9,830.55,42.26,3.71,649.62,474.05,171.86
ORD-525445,PROD-000055,2,1023.59,0.1770065997109935,362.36,2047.18,336.96,4.8,2026.58,1242.96,778.82
ORD-544081,PROD-000213,1,169.13,0.2364216833648874,39.99,169.13,16.79,7.24,153.17,63.04,82.89
ORD-169603,PROD-000360,4,276.66,0.3480265030029829,385.14,1106.64,72.15,9.01,802.66,447.72,345.93
ORD-495229,PROD-001136,2,243.93,0.4724304666224989,230.48,487.86,18.02,15.38,290.78,251.0,24.4
ORD-800321,PROD-000261,1,107.15,0.0902315858859613,9.67,107.15,6.82,3.05,107.35,46.68,57.62
ORD-533334,PROD-000701,3,550.75,0.2121903207052321,350.59,1652.25,130.17,2.2300000000000004,1434.06,925.11,506.72
ORD-625044,PROD-001021,5,33.24,0.0519217897425433,8.63,166.2,11.03,15.04,183.64,45.4,123.2
ORD-580391,PROD-000320,1,33.08,0.1986178389940512,6.57,33.08,1.86,14.57,42.94,12.95,15.42
ORD-245170,PROD-000897,3,180.11,0.1029824057512533,55.64,540.33,92.09,4.54,581.32,227.64,349.14
ORD-139126,PROD-000316,3,19.23,0.4425474916761643,25.53,57.69,2.25,23.94,58.35,22.17,12.24
ORD-720440,PROD-000564,1,156.49,0.0712253393943031,11.15,156.49,10.17,0.7999999999999998,156.31,53.79,101.72
ORD-694132,PROD-000938,1,229.61,0.115562229638994,26.53,229.61,14.22,3.43,220.73,114.8,102.5
ORD-266958,PROD-000219,2,140.86,0.4866848314740203,137.11,281.72,10.12,6.0,160.73,95.3,59.43
ORD-994118,PROD-000843,3,60.57,0.3846661073917934,69.9,181.71,7.83,11.61,131.25,98.01,21.63
ORD-678485,PROD-000766,2,17.18,0.0499295926206412,1.72,34.36,2.28,5.87,40.79,13.9,21.02
ORD-188975,PROD-000241,1,141.37,0.0672594247342085,9.51,141.37,26.37,4.84,163.07,48.82,109.41
ORD-225413,PROD-000122,2,481.93,0.1218475084042019,117.44,963.86,59.25,5.57,911.24,612.4,293.27
ORD-258858,PROD-000712,4,325.89,0.2700828896752191,352.07,1303.56,66.6,14.69,1032.78,802.76,215.33
ORD-253506,PROD-000233,2,50.41,0.1152383021915591,11.62,100.82,6.24,6.33,101.77,44.9,50.54
ORD-245036,PROD-000446,3,333.9,0.0045676855112997,4.58,1001.7,69.8,6.31,1073.23,410.55,656.37
ORD-455201,PROD-000069,4,988.36,0.1716614781732322,678.65,3953.44,622.21,12.52,3909.52,1984.0,1913.0
ORD-508303,PROD-000070,1,1062.55,0.0,0.0,1062.55,74.38,6.14,1143.07,532.35,604.58
ORD-425168,PROD-000844,4,249.48,0.1294519993078826,129.18,997.92,60.81,4.03,933.58,468.24,461.31
ORD-226364,PROD-000955,4,952.94,0.1890223630547337,720.51,3811.76,154.56,16.78,3262.59,2189.8,1056.01
ORD-586099,PROD-000836,3,36.22,0.3364704420388908,36.56,108.66,14.42,9.13,95.65,55.8,30.72
ORD-584600,PROD-000480,1,59.33,0.0644617933835934,3.82,59.33,2.78,5.11,63.4,20.19,38.1
ORD-795042,PROD-000365,3,248.98,0.0,0.0,746.94,52.29,5.52,804.75,357.18,442.05
ORD-500472,PROD-000096,1,125.16,0.22204922842482,27.79,125.16,6.82,2.54,106.73,64.63,39.56
ORD-800882,PROD-000093,3,658.81,0.1519004662200668,300.22,1976.43,117.33,5.98,1799.52,1111.71,681.83
ORD-832185,PROD-000956,2,601.08,0.0,0.0,1202.16,240.43,2.33,1444.92,667.22,775.37
ORD-335612,PROD-001161,4,54.57,0.1956106292555188,42.7,218.28,12.29,3.88,191.75,96.72,91.15
ORD-162002,PROD-000601,2,191.95,0.0,0.0,383.9,76.78,5.14,465.82,185.96,274.72
ORD-850355,PROD-000068,4,309.38,0.4998774915011995,618.61,1237.52,123.78,12.47,755.16,658.76,83.93
ORD-636811,PROD-001086,3,18.57,0.2865718612726883,15.96,55.71,2.78,3.21,45.74,23.58,18.95
ORD-699713,PROD-000118,4,699.54,0.0,0.0,2798.16,531.65,5.29,3335.1,1580.04,1749.77
ORD-129501,PROD-000424,1,163.54,0.0770954083415768,12.61,163.54,28.68,5.18,184.79,91.34,88.27
ORD-675796,PROD-000456,3,87.49,0.0434037285341569,11.39,262.47,50.22,5.34,306.64,148.23,153.07
ORD-869011,PROD-000091,2,666.55,0.0383955067604145,51.19,1333.1,89.73,3.86,1375.5,803.24,568.4
ORD-717550,PROD-000062,2,1340.54,0.3969192986663025,1064.17,2681.08,113.18,11.97,1742.06,1478.86,251.23
ORD-728979,PROD-000571,2,43.12,0.0,0.0,86.24,6.04,3.42,95.7,27.2,65.08
ORD-752590,PROD-000071,2,913.35,0.0403626510258047,73.73,1826.7,122.71,15.38,1891.06,1166.12,709.56
ORD-339558,PROD-000857,2,202.84,0.5126998060988793,207.99,405.68,13.84,12.2,223.73,215.94,-4.41
ORD-867586,PROD-000666,4,401.03,0.0696786061000007,111.77,1604.12,104.46,2.6,1599.41,1102.0,494.81
ORD-576186,PROD-000403,2,349.57,0.2272139555387308,158.85,699.14,54.03,22.25,616.57,338.22,256.1
ORD-990828,PROD-000248,2,52.19,0.0165992584476157,1.73,104.38,7.19,14.85,124.69,50.82,59.02
ORD-698977,PROD-000779,3,47.63,0.0,0.0,142.89,10.0,3.14,156.03,63.72,89.17
ORD-110452,PROD-000104,2,289.58,0.0152534446081606,8.83,579.16,39.92,14.68,624.93,295.22,315.03
ORD-449370,PROD-000752,1,251.35,0.1347080586095517,33.86,251.35,15.22,21.34,254.05,143.21,89.5
ORD-264808,PROD-000544,3,41.53,0.0,0.0,124.59,8.72,3.63,136.94,56.22,77.09
ORD-550534,PROD-000068,1,309.38,0.0152826626489841,4.73,309.38,21.33,6.12,332.1,164.69,161.29
ORD-948813,PROD-000939,1,204.3,0.0384907136026834,7.86,204.3,13.75,14.96,225.15,108.58,101.61
ORD-716524,PROD-000847,3,190.82,0.0,0.0,572.46,40.07,5.72,618.25,281.79,330.74
ORD-602724,PROD-000924,1,242.67,0.0401370218387983,9.74,242.67,16.31,3.12,252.36,78.35,170.89
ORD-200197,PROD-000814,1,46.99,0.0809342143193594,3.8,46.99,8.64,5.38,57.21,20.6,31.23
ORD-569761,PROD-001101,1,135.71,0.1939812043300547,26.33,135.71,7.66,6.29,123.33,74.54,42.5
ORD-523850,PROD-000482,1,41.06,0.0628582237584523,2.58,41.06,2.69,14.62,55.79,19.45,21.72
ORD-200606,PROD-000828,1,220.5,0.0,0.0,220.5,15.44,15.05,250.99,118.19,117.75
